month,stage,protein,product,price_per_unit,uom,normalised_price,normalised_uom
2025-07,retail,pork,"Pork loin cuts, per kilogram",7.99,Dollars,7.99,Dollars
2025-07,retail,pork,"Pork rib cuts, per kilogram",9.76,Dollars,9.76,Dollars
2025-07,retail,pork,"Pork shoulder cuts, per kilogram",10.37,Dollars,10.37,Dollars
2025-07,retail,chicken,"Whole chicken, per kilogram",6.4,Dollars,6.4,Dollars
2025-07,retail,chicken,"Chicken breasts, per kilogram",14.62,Dollars,14.62,Dollars
2025-07,retail,chicken,"Chicken thigh, per kilogram",12.25,Dollars,12.25,Dollars
2025-07,retail,chicken,"Chicken drumsticks, per kilogram",6.38,Dollars,6.38,Dollars
2025-07,retail,pork,"Bacon, 500 grams",6.64,Dollars,13.28,Dollars per kg
2025-07,retail,milk,"Milk, 1 litre",3.84,Dollars,3.84,Dollars per litre
2025-07,retail,milk,"Milk, 2 litres",5.81,Dollars,2.9,Dollars per litre
2025-07,retail,milk,"Milk, 4 litres",6.64,Dollars,1.66,Dollars per litre
2025-07,retail,egg,"Eggs, 1 dozen",4.85,Dollars,4.85,Dollars
2025-08,farm,beef,Steers for slaughter [111111113],315.58,Dollars per hundredweight,6.96,Dollars per kg
2025-08,farm,beef,Heifers for slaughter [111111114],313.53,Dollars per hundredweight,6.91,Dollars per kg
2025-08,farm,pork,Hogs [111121],137.75,Dollars per hundredweight,3.04,Dollars per kg
2025-08,farm,chicken,Chickens for meat [11113131],2.7,Dollars per kilogram,2.7,Dollars per kilogram
2025-08,farm,milk,Unprocessed milk from bovine [11612111],883.01,Dollars per kilolitre,0.88,Dollars per litre
2025-08,farm,egg,Eggs in shell [116111],2.05,Dollars per dozen,2.05,Dollars per dozen
2025-08,retail,beef,"Beef stewing cuts, per kilogram",24.8,Dollars,24.8,Dollars
2025-08,retail,beef,"Beef striploin cuts, per kilogram",34.48,Dollars,34.48,Dollars
2025-08,retail,beef,"Beef top sirloin cuts, per kilogram",28.59,Dollars,28.59,Dollars
2025-08,retail,beef,"Beef rib cuts, per kilogram",30.24,Dollars,30.24,Dollars
2025-08,retail,beef,"Ground beef, per kilogram",14.54,Dollars,14.54,Dollars
2025-08,retail,pork,"Pork loin cuts, per kilogram",9.23,Dollars,9.23,Dollars
2025-08,retail,pork,"Pork rib cuts, per kilogram",9.44,Dollars,9.44,Dollars
2025-08,retail,pork,"Pork shoulder cuts, per kilogram",10.82,Dollars,10.82,Dollars
2025-08,retail,chicken,"Whole chicken, per kilogram",7.58,Dollars,7.58,Dollars
2025-08,retail,chicken,"Chicken breasts, per kilogram",13.83,Dollars,13.83,Dollars
2025-08,retail,chicken,"Chicken thigh, per kilogram",11.82,Dollars,11.82,Dollars
2025-08,retail,chicken,"Chicken drumsticks, per kilogram",6.32,Dollars,6.32,Dollars
2025-08,retail,pork,"Bacon, 500 grams",7.23,Dollars,14.46,Dollars per kg
2025-08,retail,milk,"Milk, 1 litre",3.86,Dollars,3.86,Dollars per litre
2025-08,retail,milk,"Milk, 2 litres",5.77,Dollars,2.88,Dollars per litre
2025-08,retail,milk,"Milk, 4 litres",6.66,Dollars,1.67,Dollars per litre
2025-08,retail,egg,"Eggs, 1 dozen",4.85,Dollars,4.85,Dollars
2025-09,farm,beef,Steers for slaughter [111111113],321.76,Dollars per hundredweight,7.09,Dollars per kg
2025-09,farm,beef,Heifers for slaughter [111111114],318.57,Dollars per hundredweight,7.02,Dollars per kg
2025-09,farm,pork,Hogs [111121],132.32,Dollars per hundredweight,2.92,Dollars per kg
2025-09,farm,chicken,Chickens for meat [11113131],2.69,Dollars per kilogram,2.69,Dollars per kilogram
2025-09,farm,milk,Unprocessed milk from bovine [11612111],898.05,Dollars per kilolitre,0.9,Dollars per litre
2025-09,farm,egg,Eggs in shell [116111],2.05,Dollars per dozen,2.05,Dollars per dozen
2025-09,retail,beef,"Beef stewing cuts, per kilogram",23.81,Dollars,23.81,Dollars
2025-09,retail,beef,"Beef striploin cuts, per kilogram",31.64,Dollars,31.64,Dollars
2025-09,retail,beef,"Beef top sirloin cuts, per kilogram",30.87,Dollars,30.87,Dollars
2025-09,retail,beef,"Beef rib cuts, per kilogram",31.38,Dollars,31.38,Dollars
2025-09,retail,beef,"Ground beef, per kilogram",15.09,Dollars,15.09,Dollars
2025-09,retail,pork,"Pork loin cuts, per kilogram",9.08,Dollars,9.08,Dollars
2025-09,retail,pork,"Pork rib cuts, per kilogram",9.39,Dollars,9.39,Dollars
2025-09,retail,pork,"Pork shoulder cuts, per kilogram",10.08,Dollars,10.08,Dollars
2025-09,retail,chicken,"Whole chicken, per kilogram",6.0,Dollars,6.0,Dollars
2025-09,retail,chicken,"Chicken breasts, per kilogram",14.82,Dollars,14.82,Dollars
2025-09,retail,chicken,"Chicken thigh, per kilogram",12.29,Dollars,12.29,Dollars
2025-09,retail,chicken,"Chicken drumsticks, per kilogram",7.84,Dollars,7.84,Dollars
2025-09,retail,pork,"Bacon, 500 grams",6.76,Dollars,13.52,Dollars per kg
2025-09,retail,milk,"Milk, 1 litre",3.84,Dollars,3.84,Dollars per litre
2025-09,retail,milk,"Milk, 2 litres",5.87,Dollars,2.94,Dollars per litre
2025-09,retail,milk,"Milk, 4 litres",6.8,Dollars,1.7,Dollars per litre
2025-09,retail,egg,"Eggs, 1 dozen",4.89,Dollars,4.89,Dollars
2025-10,farm,beef,Steers for slaughter [111111113],311.11,Dollars per hundredweight,6.86,Dollars per kg
2025-10,farm,beef,Heifers for slaughter [111111114],309.92,Dollars per hundredweight,6.83,Dollars per kg
2025-10,farm,pork,Hogs [111121],126.54,Dollars per hundredweight,2.79,Dollars per kg
2025-10,farm,chicken,Chickens for meat [11113131],2.68,Dollars per kilogram,2.68,Dollars per kilogram
2025-10,farm,milk,Unprocessed milk from bovine [11612111],893.54,Dollars per kilolitre,0.89,Dollars per litre
2025-10,farm,egg,Eggs in shell [116111],2.05,Dollars per dozen,2.05,Dollars per dozen
2025-10,retail,beef,"Beef stewing cuts, per kilogram",21.6,Dollars,21.6,Dollars
2025-10,retail,beef,"Beef striploin cuts, per kilogram",37.05,Dollars,37.05,Dollars
2025-10,retail,beef,"Beef top sirloin cuts, per kilogram",29.18,Dollars,29.18,Dollars
2025-10,retail,beef,"Beef rib cuts, per kilogram",25.89,Dollars,25.89,Dollars
2025-10,retail,beef,"Ground beef, per kilogram",15.82,Dollars,15.82,Dollars
2025-10,retail,pork,"Pork loin cuts, per kilogram",8.35,Dollars,8.35,Dollars
2025-10,retail,pork,"Pork rib cuts, per kilogram",9.84,Dollars,9.84,Dollars
2025-10,retail,pork,"Pork shoulder cuts, per kilogram",10.78,Dollars,10.78,Dollars
2025-10,retail,chicken,"Whole chicken, per kilogram",8.67,Dollars,8.67,Dollars
2025-10,retail,chicken,"Chicken breasts, per kilogram",13.39,Dollars,13.39,Dollars
2025-10,retail,chicken,"Chicken thigh, per kilogram",12.43,Dollars,12.43,Dollars
2025-10,retail,chicken,"Chicken drumsticks, per kilogram",6.38,Dollars,6.38,Dollars
2025-10,retail,pork,"Bacon, 500 grams",7.45,Dollars,14.9,Dollars per kg
2025-10,retail,milk,"Milk, 1 litre",3.86,Dollars,3.86,Dollars per litre
2025-10,retail,milk,"Milk, 2 litres",5.85,Dollars,2.92,Dollars per litre
2025-10,retail,milk,"Milk, 4 litres",6.74,Dollars,1.69,Dollars per litre
2025-10,retail,egg,"Eggs, 1 dozen",4.94,Dollars,4.94,Dollars
2025-11,farm,beef,Steers for slaughter [111111113],305.46,Dollars per hundredweight,6.73,Dollars per kg
2025-11,farm,beef,Heifers for slaughter [111111114],304.41,Dollars per hundredweight,6.71,Dollars per kg
2025-11,farm,pork,Hogs [111121],116.66,Dollars per hundredweight,2.57,Dollars per kg
2025-11,farm,chicken,Chickens for meat [11113131],2.68,Dollars per kilogram,2.68,Dollars per kilogram
2025-11,farm,milk,Unprocessed milk from bovine [11612111],926.33,Dollars per kilolitre,0.93,Dollars per litre
2025-11,farm,egg,Eggs in shell [116111],2.18,Dollars per dozen,2.18,Dollars per dozen
2025-11,retail,beef,"Beef stewing cuts, per kilogram",22.92,Dollars,22.92,Dollars
2025-11,retail,beef,"Beef striploin cuts, per kilogram",35.89,Dollars,35.89,Dollars
2025-11,retail,beef,"Beef top sirloin cuts, per kilogram",27.03,Dollars,27.03,Dollars
2025-11,retail,beef,"Beef rib cuts, per kilogram",38.12,Dollars,38.12,Dollars
2025-11,retail,beef,"Ground beef, per kilogram",15.41,Dollars,15.41,Dollars
2025-11,retail,pork,"Pork loin cuts, per kilogram",9.05,Dollars,9.05,Dollars
2025-11,retail,pork,"Pork rib cuts, per kilogram",9.66,Dollars,9.66,Dollars
2025-11,retail,pork,"Pork shoulder cuts, per kilogram",7.42,Dollars,7.42,Dollars
2025-11,retail,chicken,"Whole chicken, per kilogram",6.03,Dollars,6.03,Dollars
2025-11,retail,chicken,"Chicken breasts, per kilogram",15.3,Dollars,15.3,Dollars
2025-11,retail,chicken,"Chicken thigh, per kilogram",11.22,Dollars,11.22,Dollars
2025-11,retail,chicken,"Chicken drumsticks, per kilogram",6.65,Dollars,6.65,Dollars
2025-11,retail,pork,"Bacon, 500 grams",6.82,Dollars,13.64,Dollars per kg
2025-11,retail,milk,"Milk, 1 litre",3.84,Dollars,3.84,Dollars per litre
2025-11,retail,milk,"Milk, 2 litres",5.83,Dollars,2.92,Dollars per litre
2025-11,retail,milk,"Milk, 4 litres",6.75,Dollars,1.69,Dollars per litre
2025-11,retail,egg,"Eggs, 1 dozen",4.93,Dollars,4.93,Dollars
2025-12,farm,beef,Steers for slaughter [111111113],298.48,Dollars per hundredweight,6.58,Dollars per kg
2025-12,farm,beef,Heifers for slaughter [111111114],296.76,Dollars per hundredweight,6.54,Dollars per kg
2025-12,farm,pork,Hogs [111121],109.06,Dollars per hundredweight,2.4,Dollars per kg
2025-12,farm,chicken,Chickens for meat [11113131],2.72,Dollars per kilogram,2.72,Dollars per kilogram
2025-12,farm,milk,Unprocessed milk from bovine [11612111],916.46,Dollars per kilolitre,0.92,Dollars per litre
2025-12,farm,egg,Eggs in shell [116111],2.18,Dollars per dozen,2.18,Dollars per dozen
2025-12,retail,beef,"Beef stewing cuts, per kilogram",25.24,Dollars,25.24,Dollars
2025-12,retail,beef,"Beef striploin cuts, per kilogram",29.82,Dollars,29.82,Dollars
2025-12,retail,beef,"Beef top sirloin cuts, per kilogram",31.16,Dollars,31.16,Dollars
2025-12,retail,beef,"Beef rib cuts, per kilogram",26.64,Dollars,26.64,Dollars
2025-12,retail,beef,"Ground beef, per kilogram",15.23,Dollars,15.23,Dollars
2025-12,retail,pork,"Pork loin cuts, per kilogram",8.48,Dollars,8.48,Dollars
2025-12,retail,pork,"Pork rib cuts, per kilogram",10.02,Dollars,10.02,Dollars
2025-12,retail,pork,"Pork shoulder cuts, per kilogram",7.1,Dollars,7.1,Dollars
2025-12,retail,chicken,"Whole chicken, per kilogram",9.27,Dollars,9.27,Dollars
2025-12,retail,chicken,"Chicken breasts, per kilogram",13.63,Dollars,13.63,Dollars
2025-12,retail,chicken,"Chicken thigh, per kilogram",12.67,Dollars,12.67,Dollars
2025-12,retail,chicken,"Chicken drumsticks, per kilogram",6.9,Dollars,6.9,Dollars
2025-12,retail,pork,"Bacon, 500 grams",6.81,Dollars,13.62,Dollars per kg
2025-12,retail,milk,"Milk, 1 litre",3.85,Dollars,3.85,Dollars per litre
2025-12,retail,milk,"Milk, 2 litres",5.87,Dollars,2.94,Dollars per litre
2025-12,retail,milk,"Milk, 4 litres",6.7,Dollars,1.68,Dollars per litre
2025-12,retail,egg,"Eggs, 1 dozen",4.98,Dollars,4.98,Dollars
2026-01,farm,beef,Steers for slaughter [111111113],314.71,Dollars per hundredweight,6.94,Dollars per kg
2026-01,farm,beef,Heifers for slaughter [111111114],311.8,Dollars per hundredweight,6.87,Dollars per kg
2026-01,farm,pork,Hogs [111121],106.49,Dollars per hundredweight,2.35,Dollars per kg
2026-01,farm,chicken,Chickens for meat [11113131],2.76,Dollars per kilogram,2.76,Dollars per kilogram
2026-01,farm,milk,Unprocessed milk from bovine [11612111],937.45,Dollars per kilolitre,0.94,Dollars per litre
2026-01,farm,egg,Eggs in shell [116111],2.18,Dollars per dozen,2.18,Dollars per dozen
2026-01,retail,beef,"Beef stewing cuts, per kilogram",24.33,Dollars,24.33,Dollars
2026-01,retail,beef,"Beef striploin cuts, per kilogram",37.63,Dollars,37.63,Dollars
2026-01,retail,beef,"Beef top sirloin cuts, per kilogram",25.66,Dollars,25.66,Dollars
2026-01,retail,beef,"Beef rib cuts, per kilogram",38.18,Dollars,38.18,Dollars
2026-01,retail,beef,"Ground beef, per kilogram",15.89,Dollars,15.89,Dollars
2026-01,retail,pork,"Pork loin cuts, per kilogram",8.03,Dollars,8.03,Dollars
2026-01,retail,pork,"Pork rib cuts, per kilogram",9.55,Dollars,9.55,Dollars
2026-01,retail,pork,"Pork shoulder cuts, per kilogram",4.96,Dollars,4.96,Dollars
2026-01,retail,chicken,"Whole chicken, per kilogram",8.66,Dollars,8.66,Dollars
2026-01,retail,chicken,"Chicken breasts, per kilogram",14.13,Dollars,14.13,Dollars
2026-01,retail,chicken,"Chicken thigh, per kilogram",12.66,Dollars,12.66,Dollars
2026-01,retail,chicken,"Chicken drumsticks, per kilogram",8.18,Dollars,8.18,Dollars
2026-01,retail,pork,"Bacon, 500 grams",6.52,Dollars,13.04,Dollars per kg
2026-01,retail,milk,"Milk, 1 litre",3.87,Dollars,3.87,Dollars per litre
2026-01,retail,milk,"Milk, 2 litres",5.84,Dollars,2.92,Dollars per litre
2026-01,retail,milk,"Milk, 4 litres",6.63,Dollars,1.66,Dollars per litre
2026-01,retail,egg,"Eggs, 1 dozen",4.93,Dollars,4.93,Dollars
2026-02,farm,beef,Steers for slaughter [111111113],315.69,Dollars per hundredweight,6.96,Dollars per kg
2026-02,farm,beef,Heifers for slaughter [111111114],313.62,Dollars per hundredweight,6.91,Dollars per kg
2026-02,farm,pork,Hogs [111121],108.79,Dollars per hundredweight,2.4,Dollars per kg
2026-02,farm,chicken,Chickens for meat [11113131],2.77,Dollars per kilogram,2.77,Dollars per kilogram
2026-02,farm,milk,Unprocessed milk from bovine [11612111],953.42,Dollars per kilolitre,0.95,Dollars per litre
2026-02,farm,egg,Eggs in shell [116111],2.18,Dollars per dozen,2.18,Dollars per dozen
2026-02,retail,beef,"Beef stewing cuts, per kilogram",22.81,Dollars,22.81,Dollars
2026-02,retail,beef,"Beef striploin cuts, per kilogram",44.6,Dollars,44.6,Dollars
2026-02,retail,beef,"Beef top sirloin cuts, per kilogram",24.59,Dollars,24.59,Dollars
2026-02,retail,beef,"Beef rib cuts, per kilogram",35.76,Dollars,35.76,Dollars
2026-02,retail,beef,"Ground beef, per kilogram",16.13,Dollars,16.13,Dollars
2026-02,retail,pork,"Pork loin cuts, per kilogram",7.71,Dollars,7.71,Dollars
2026-02,retail,pork,"Pork rib cuts, per kilogram",9.27,Dollars,9.27,Dollars
2026-02,retail,pork,"Pork shoulder cuts, per kilogram",8.1,Dollars,8.1,Dollars
2026-02,retail,chicken,"Whole chicken, per kilogram",8.4,Dollars,8.4,Dollars
2026-02,retail,chicken,"Chicken breasts, per kilogram",12.96,Dollars,12.96,Dollars
2026-02,retail,chicken,"Chicken thigh, per kilogram",11.36,Dollars,11.36,Dollars
2026-02,retail,chicken,"Chicken drumsticks, per kilogram",6.82,Dollars,6.82,Dollars
2026-02,retail,pork,"Bacon, 500 grams",6.61,Dollars,13.22,Dollars per kg
2026-02,retail,milk,"Milk, 1 litre",3.96,Dollars,3.96,Dollars per litre
2026-02,retail,milk,"Milk, 2 litres",5.89,Dollars,2.94,Dollars per litre
2026-02,retail,milk,"Milk, 4 litres",6.84,Dollars,1.71,Dollars per litre
2026-02,retail,egg,"Eggs, 1 dozen",4.94,Dollars,4.94,Dollars
2026-03,farm,beef,Steers for slaughter [111111113],315.05,Dollars per hundredweight,6.95,Dollars per kg
2026-03,farm,beef,Heifers for slaughter [111111114],312.37,Dollars per hundredweight,6.89,Dollars per kg
2026-03,farm,pork,Hogs [111121],112.61,Dollars per hundredweight,2.48,Dollars per kg
2026-03,farm,chicken,Chickens for meat [11113131],2.76,Dollars per kilogram,2.76,Dollars per kilogram
2026-03,farm,milk,Unprocessed milk from bovine [11612111],932.04,Dollars per kilolitre,0.93,Dollars per litre
2026-03,farm,egg,Eggs in shell [116111],2.18,Dollars per dozen,2.18,Dollars per dozen
2026-03,retail,beef,"Beef stewing cuts, per kilogram",24.11,Dollars,24.11,Dollars
2026-03,retail,beef,"Beef striploin cuts, per kilogram",39.48,Dollars,39.48,Dollars
2026-03,retail,beef,"Beef top sirloin cuts, per kilogram",30.79,Dollars,30.79,Dollars
2026-03,retail,beef,"Beef rib cuts, per kilogram",32.24,Dollars,32.24,Dollars
2026-03,retail,beef,"Ground beef, per kilogram",15.26,Dollars,15.26,Dollars
2026-03,retail,pork,"Pork loin cuts, per kilogram",8.36,Dollars,8.36,Dollars
2026-03,retail,pork,"Pork rib cuts, per kilogram",9.72,Dollars,9.72,Dollars
2026-03,retail,pork,"Pork shoulder cuts, per kilogram",8.22,Dollars,8.22,Dollars
2026-03,retail,chicken,"Whole chicken, per kilogram",8.73,Dollars,8.73,Dollars
2026-03,retail,chicken,"Chicken breasts, per kilogram",13.52,Dollars,13.52,Dollars
2026-03,retail,chicken,"Chicken thigh, per kilogram",12.2,Dollars,12.2,Dollars
2026-03,retail,chicken,"Chicken drumsticks, per kilogram",6.4,Dollars,6.4,Dollars
2026-03,retail,pork,"Bacon, 500 grams",6.57,Dollars,13.14,Dollars per kg
2026-03,retail,milk,"Milk, 1 litre",3.95,Dollars,3.95,Dollars per litre
2026-03,retail,milk,"Milk, 2 litres",5.95,Dollars,2.98,Dollars per litre
2026-03,retail,milk,"Milk, 4 litres",6.89,Dollars,1.72,Dollars per litre
2026-03,retail,egg,"Eggs, 1 dozen",4.94,Dollars,4.94,Dollars
2026-04,farm,beef,Steers for slaughter [111111113],325.79,Dollars per hundredweight,7.18,Dollars per kg
2026-04,farm,beef,Heifers for slaughter [111111114],323.62,Dollars per hundredweight,7.13,Dollars per kg
2026-04,farm,pork,Hogs [111121],113.28,Dollars per hundredweight,2.5,Dollars per kg
2026-04,farm,chicken,Chickens for meat [11113131],2.65,Dollars per kilogram,2.65,Dollars per kilogram
2026-04,farm,milk,Unprocessed milk from bovine [11612111],940.19,Dollars per kilolitre,0.94,Dollars per litre
2026-04,farm,egg,Eggs in shell [116111],2.18,Dollars per dozen,2.18,Dollars per dozen
2026-04,retail,beef,"Beef stewing cuts, per kilogram",21.69,Dollars,21.69,Dollars
2026-04,retail,beef,"Beef striploin cuts, per kilogram",42.0,Dollars,42.0,Dollars
2026-04,retail,beef,"Beef top sirloin cuts, per kilogram",27.82,Dollars,27.82,Dollars
2026-04,retail,beef,"Beef rib cuts, per kilogram",27.48,Dollars,27.48,Dollars
2026-04,retail,beef,"Ground beef, per kilogram",15.39,Dollars,15.39,Dollars
2026-04,retail,pork,"Pork loin cuts, per kilogram",8.71,Dollars,8.71,Dollars
2026-04,retail,pork,"Pork rib cuts, per kilogram",9.4,Dollars,9.4,Dollars
2026-04,retail,pork,"Pork shoulder cuts, per kilogram",10.01,Dollars,10.01,Dollars
2026-04,retail,chicken,"Whole chicken, per kilogram",6.53,Dollars,6.53,Dollars
2026-04,retail,chicken,"Chicken breasts, per kilogram",13.33,Dollars,13.33,Dollars
2026-04,retail,chicken,"Chicken thigh, per kilogram",10.86,Dollars,10.86,Dollars
2026-04,retail,chicken,"Chicken drumsticks, per kilogram",6.23,Dollars,6.23,Dollars
2026-04,retail,pork,"Bacon, 500 grams",7.01,Dollars,14.02,Dollars per kg
2026-04,retail,milk,"Milk, 1 litre",3.95,Dollars,3.95,Dollars per litre
2026-04,retail,milk,"Milk, 2 litres",5.82,Dollars,2.91,Dollars per litre
2026-04,retail,milk,"Milk, 4 litres",6.87,Dollars,1.72,Dollars per litre
2026-04,retail,egg,"Eggs, 1 dozen",5.0,Dollars,5.0,Dollars
2026-05,farm,beef,Steers for slaughter [111111113],337.88,Dollars per hundredweight,7.45,Dollars per kg
2026-05,farm,beef,Heifers for slaughter [111111114],335.33,Dollars per hundredweight,7.39,Dollars per kg
2026-05,farm,pork,Hogs [111121],112.34,Dollars per hundredweight,2.48,Dollars per kg
2026-05,farm,chicken,Chickens for meat [11113131],2.68,Dollars per kilogram,2.68,Dollars per kilogram
2026-05,farm,milk,Unprocessed milk from bovine [11612111],972.89,Dollars per kilolitre,0.97,Dollars per litre
2026-05,farm,egg,Eggs in shell [116111],2.18,Dollars per dozen,2.18,Dollars per dozen
2026-05,retail,beef,"Beef stewing cuts, per kilogram",26.1,Dollars,26.1,Dollars
2026-05,retail,beef,"Beef striploin cuts, per kilogram",38.63,Dollars,38.63,Dollars
2026-05,retail,beef,"Beef top sirloin cuts, per kilogram",32.99,Dollars,32.99,Dollars
2026-05,retail,beef,"Beef rib cuts, per kilogram",28.57,Dollars,28.57,Dollars
2026-05,retail,beef,"Ground beef, per kilogram",16.15,Dollars,16.15,Dollars
2026-05,retail,pork,"Pork loin cuts, per kilogram",9.0,Dollars,9.0,Dollars
2026-05,retail,pork,"Pork rib cuts, per kilogram",10.11,Dollars,10.11,Dollars
2026-05,retail,pork,"Pork shoulder cuts, per kilogram",9.6,Dollars,9.6,Dollars
2026-05,retail,chicken,"Whole chicken, per kilogram",7.63,Dollars,7.63,Dollars
2026-05,retail,chicken,"Chicken breasts, per kilogram",14.01,Dollars,14.01,Dollars
2026-05,retail,chicken,"Chicken thigh, per kilogram",13.82,Dollars,13.82,Dollars
2026-05,retail,chicken,"Chicken drumsticks, per kilogram",7.86,Dollars,7.86,Dollars
2026-05,retail,pork,"Bacon, 500 grams",6.77,Dollars,13.54,Dollars per kg
2026-05,retail,milk,"Milk, 1 litre",3.97,Dollars,3.97,Dollars per litre
2026-05,retail,milk,"Milk, 2 litres",5.85,Dollars,2.92,Dollars per litre
2026-05,retail,milk,"Milk, 4 litres",6.88,Dollars,1.72,Dollars per litre
2026-05,retail,egg,"Eggs, 1 dozen",5.0,Dollars,5.0,Dollars
2026-06,retail,beef,"Beef stewing cuts, per kilogram",25.4,Dollars,25.4,Dollars
2026-06,retail,beef,"Beef striploin cuts, per kilogram",39.26,Dollars,39.26,Dollars
2026-06,retail,beef,"Beef top sirloin cuts, per kilogram",26.63,Dollars,26.63,Dollars
2026-06,retail,beef,"Beef rib cuts, per kilogram",31.52,Dollars,31.52,Dollars
2026-06,retail,beef,"Ground beef, per kilogram",16.17,Dollars,16.17,Dollars
2026-06,retail,pork,"Pork loin cuts, per kilogram",7.94,Dollars,7.94,Dollars
2026-06,retail,pork,"Pork rib cuts, per kilogram",9.66,Dollars,9.66,Dollars
2026-06,retail,pork,"Pork shoulder cuts, per kilogram",9.62,Dollars,9.62,Dollars
2026-06,retail,chicken,"Whole chicken, per kilogram",9.02,Dollars,9.02,Dollars
2026-06,retail,chicken,"Chicken breasts, per kilogram",14.14,Dollars,14.14,Dollars
2026-06,retail,chicken,"Chicken thigh, per kilogram",13.69,Dollars,13.69,Dollars
2026-06,retail,chicken,"Chicken drumsticks, per kilogram",8.45,Dollars,8.45,Dollars
2026-06,retail,pork,"Bacon, 500 grams",6.15,Dollars,12.3,Dollars per kg
2026-06,retail,milk,"Milk, 1 litre",3.96,Dollars,3.96,Dollars per litre
2026-06,retail,milk,"Milk, 2 litres",5.9,Dollars,2.95,Dollars per litre
2026-06,retail,milk,"Milk, 4 litres",6.99,Dollars,1.75,Dollars per litre
2026-06,retail,egg,"Eggs, 1 dozen",5.0,Dollars,5.0,Dollars
